doc_id,char_idx,punct,left_context,right_context,centered_context,token_before,token_after,label
it_markit-ud-train,25044,"
",ntegrazione monetaria prevede l' adozione da parte,"degli stati membri di un' unica moneta , l' EURO c","ntegrazione monetaria prevede l' adozione da parte
degli stati membri di un' unica moneta , l' EURO c",parte,degli,1
it_markit-ud-train,25124,"
","ca moneta , l' EURO che già da qualche anno esiste",ma che entrerà effettivamente in circolazione dal ,"ca moneta , l' EURO che già da qualche anno esiste
ma che entrerà effettivamente in circolazione dal ",esiste,ma,0
it_markit-ud-train,25190,.,effettivamente in circolazione dal settembre 2001 ," Tutti gli
obiettivi che la comunità si pone sono ","effettivamente in circolazione dal settembre 2001 . Tutti gli
obiettivi che la comunità si pone sono ",,Tutti,1
it_markit-ud-train,25201,"
",nte in circolazione dal settembre 2001 . Tutti gli,obiettivi che la comunità si pone sono individuati,"nte in circolazione dal settembre 2001 . Tutti gli
obiettivi che la comunità si pone sono individuati",gli,obiettivi,0
it_markit-ud-train,25281,"
",pone sono individuati dal Parlamento europeo che è,un organo sovranazionale che coordina tutte le att,"pone sono individuati dal Parlamento europeo che è
un organo sovranazionale che coordina tutte le att",è,un,0
it_markit-ud-train,25362,"
",oordina tutte le attività e al quale partecipano i,rappresentanti di tutti gli Stati membri Non è pas,"oordina tutte le attività e al quale partecipano i
rappresentanti di tutti gli Stati membri Non è pas",i,rappresentanti,0
it_markit-ud-train,25443,"
",ati membri Non è passato poi tanto tempo da quelle,"lunghe serate di primavera , passate in compagnia ","ati membri Non è passato poi tanto tempo da quelle
lunghe serate di primavera , passate in compagnia ",quelle,lunghe,1
it_markit-ud-train,25524,"
",assate in compagnia fino a tarda notte in piazza e,"dalle mattine seguenti , quando tutti noi ripassav","assate in compagnia fino a tarda notte in piazza e
dalle mattine seguenti , quando tutti noi ripassav",e,dalle,0
it_markit-ud-train,25600,"
","quando tutti noi ripassavamo dalla stessa piazza ,","magari senza accorgercene che era la stessa , per ","quando tutti noi ripassavamo dalla stessa piazza ,
magari senza accorgercene che era la stessa , per ",,magari,0
it_markit-ud-train,25667,.,"orgercene che era la stessa , per andare a scuola "," Il limite di
queste scoperte è posto dall' imposs","orgercene che era la stessa , per andare a scuola . Il limite di
queste scoperte è posto dall' imposs",,Il,1
it_markit-ud-train,25681,"
","era la stessa , per andare a scuola . Il limite di",queste scoperte è posto dall' impossibile applicaz,"era la stessa , per andare a scuola . Il limite di
queste scoperte è posto dall' impossibile applicaz",di,queste,0
it_markit-ud-train,25761,"
", impossibile applicazione pratica della scienza in,"zone economicamente , tecnologicamente e culturalm"," impossibile applicazione pratica della scienza in
zone economicamente , tecnologicamente e culturalm",in,zone,0
it_markit-ud-train,25836,"
","cnologicamente e culturalmente arretrate , come ad","esempio l' Africa , in cui , pur essendoci addentr","cnologicamente e culturalmente arretrate , come ad
esempio l' Africa , in cui , pur essendoci addentr",ad,esempio,0
it_markit-ud-train,25917,"
","ur essendoci addentrati nel ventunesimo secolo , i",bambini muoiono ancora perché denutriti o perché c,"ur essendoci addentrati nel ventunesimo secolo , i
bambini muoiono ancora perché denutriti o perché c",i,bambini,0
it_markit-ud-train,25996,"
","é denutriti o perché colpiti da mortali malattie ,","alle quali , proprio per la loro precaria condizio","é denutriti o perché colpiti da mortali malattie ,
alle quali , proprio per la loro precaria condizio",,alle,0
it_markit-ud-train,26071,"
"," la loro precaria condizione di vita , non possono","trovare rimedio . La scienza , infatti , è in real"," la loro precaria condizione di vita , non possono
trovare rimedio . La scienza , infatti , è in real",possono,trovare,0
it_markit-ud-train,26088,.," condizione di vita , non possono
trovare rimedio "," La scienza , infatti , è in realtà incomprensibil"," condizione di vita , non possono
trovare rimedio . La scienza , infatti , è in realtà incomprensibil",,La,1
it_markit-ud-train,26145,"
","ienza , infatti , è in realtà incomprensibile ed è",proprio la sua imprevedibilità che spaventa : è im,"ienza , infatti , è in realtà incomprensibile ed è
proprio la sua imprevedibilità che spaventa : è im",è,proprio,0
it_markit-ud-train,26220,"
","bilità che spaventa : è impensabile che , solo per",soddisfare il bisogno dello scienziato di conferma,"bilità che spaventa : è impensabile che , solo per
soddisfare il bisogno dello scienziato di conferma",per,soddisfare,1
it_markit-ud-train,26296,"
",lo scienziato di confermare l' efficacia delle sue,"invenzioni , non si considerino le conseguenze bio","lo scienziato di confermare l' efficacia delle sue
invenzioni , non si considerino le conseguenze bio",sue,invenzioni,0
it_markit-ud-train,26374,"
","rino le conseguenze biologiche che , per esempio ,","derivano dal collaudo di strumenti bellici , come ","rino le conseguenze biologiche che , per esempio ,
derivano dal collaudo di strumenti bellici , come ",,derivano,0
it_markit-ud-train,26448,.,"i strumenti bellici , come la bomba all' idrogeno "," Era
un punto di incontro per i giovani che si rit","i strumenti bellici , come la bomba all' idrogeno . Era
un punto di incontro per i giovani che si rit",,Era,1
it_markit-ud-train,26453,"
","umenti bellici , come la bomba all' idrogeno . Era",un punto di incontro per i giovani che si ritrovav,"umenti bellici , come la bomba all' idrogeno . Era
un punto di incontro per i giovani che si ritrovav",Era,un,0
it_markit-ud-train,26534,"
",vani che si ritrovavano per discutere i problemi o,semplicemente per spettegolare . Fare della filoso,"vani che si ritrovavano per discutere i problemi o
semplicemente per spettegolare . Fare della filoso",o,semplicemente,0
it_markit-ud-train,26566,.,"utere i problemi o
semplicemente per spettegolare "," Fare della filosofia è , come dice G. Giorello
"" ","utere i problemi o
semplicemente per spettegolare . Fare della filosofia è , come dice G. Giorello
"" ",,Fare,1
it_markit-ud-train,26604,.,"pettegolare . Fare della filosofia è , come dice G"," Giorello
"" un libero esercizio del pensiero che s","pettegolare . Fare della filosofia è , come dice G. Giorello
"" un libero esercizio del pensiero che s",G,Giorello,0
it_markit-ud-train,26614,"
","e . Fare della filosofia è , come dice G. Giorello",""" un libero esercizio del pensiero che si sottrae ","e . Fare della filosofia è , come dice G. Giorello
"" un libero esercizio del pensiero che si sottrae ",Giorello,,0
it_markit-ud-train,26691,"
",pensiero che si sottrae a qualunque rigida norma o,"definizione "" , è quindi una libertà che ha ognuno","pensiero che si sottrae a qualunque rigida norma o
definizione "" , è quindi una libertà che ha ognuno",o,definizione,0
it_markit-ud-train,26771,"
","libertà che ha ognuno di noi , è una "" meditazione","solitaria "" ( Bodei ) ma che si traduce in dialogo","libertà che ha ognuno di noi , è una "" meditazione
solitaria "" ( Bodei ) ma che si traduce in dialogo",meditazione,solitaria,0
it_markit-ud-train,26823,.,"olitaria "" ( Bodei ) ma che si traduce in dialogo "," E proprio noi studenti ""
tentiamo "" di conoscere ","olitaria "" ( Bodei ) ma che si traduce in dialogo . E proprio noi studenti ""
tentiamo "" di conoscere ",,E,1
it_markit-ud-train,26849,"
","e si traduce in dialogo . E proprio noi studenti ""","tentiamo "" di conoscere e in particolare io cerco ","e si traduce in dialogo . E proprio noi studenti ""
tentiamo "" di conoscere e in particolare io cerco ",,tentiamo,0
it_markit-ud-train,26924,"
",e in particolare io cerco di capire cosa c' era di,"profondo in loro , quali i pensieri più intimi , c","e in particolare io cerco di capire cosa c' era di
profondo in loro , quali i pensieri più intimi , c",di,profondo,0
it_markit-ud-train,27001,"
"," pensieri più intimi , che hanno avuto la forza di","scrivere su carta . La "" Provvidenza descritta da "," pensieri più intimi , che hanno avuto la forza di
scrivere su carta . La "" Provvidenza descritta da ",di,scrivere,0
it_markit-ud-train,27020,.,"i , che hanno avuto la forza di
scrivere su carta "," La "" Provvidenza descritta da Verga ne "" I Malavo","i , che hanno avuto la forza di
scrivere su carta . La "" Provvidenza descritta da Verga ne "" I Malavo",,La,1
it_markit-ud-train,27082,"
","idenza descritta da Verga ne "" I Malavoglia "" è la",barca che rappresenta la vita ma anche la morte qu,"idenza descritta da Verga ne "" I Malavoglia "" è la
barca che rappresenta la vita ma anche la morte qu",la,barca,0
it_markit-ud-train,27147,.,resenta la vita ma anche la morte quando naufraga ," è un culto che
ci impone una continua partecipazi","resenta la vita ma anche la morte quando naufraga . è un culto che
ci impone una continua partecipazi",,è,1
it_markit-ud-train,27163,"
",ma anche la morte quando naufraga . è un culto che,ci impone una continua partecipazione alla vita so,"ma anche la morte quando naufraga . è un culto che
ci impone una continua partecipazione alla vita so",che,ci,0
it_markit-ud-train,27244,"
",pazione alla vita sociale e ai momenti decisionali,. Significativa è la grande potenza della televisi,"pazione alla vita sociale e ai momenti decisionali
. Significativa è la grande potenza della televisi",decisionali,,0
it_markit-ud-train,27245,.,"azione alla vita sociale e ai momenti decisionali
", Significativa è la grande potenza della televisio,"azione alla vita sociale e ai momenti decisionali
. Significativa è la grande potenza della televisio",,Significativa,1
it_markit-ud-train,27325,"
","tenza della televisione , nata intorno agli anni '","50 e ormai trasformata in "" elettrodomestico "" ind","tenza della televisione , nata intorno agli anni '
50 e ormai trasformata in "" elettrodomestico "" ind",',50,0
it_markit-ud-train,27399,.,"in "" elettrodomestico "" indispensabile nella vita "," Di
una cosa però sono certa : invece ora la cosa ","in "" elettrodomestico "" indispensabile nella vita . Di
una cosa però sono certa : invece ora la cosa ",,Di,1
it_markit-ud-train,27403,"
"," elettrodomestico "" indispensabile nella vita . Di",una cosa però sono certa : invece ora la cosa è di," elettrodomestico "" indispensabile nella vita . Di
una cosa però sono certa : invece ora la cosa è di",Di,una,0
it_markit-ud-train,27483,"
","vece ora la cosa è diversa , essa è solo il centro","di socializzazione ed interazione , punto di ritro","vece ora la cosa è diversa , essa è solo il centro
di socializzazione ed interazione , punto di ritro",centro,di,1
it_markit-ud-train,27561,"
","azione , punto di ritrovo di ragazzi , di mercanti","con le loro bancarelle e di piccioni passeggeri , ","azione , punto di ritrovo di ragazzi , di mercanti
con le loro bancarelle e di piccioni passeggeri , ",mercanti,con,0
it_markit-ud-train,27634,"
"," e di piccioni passeggeri , ospita le attività non","programmate , spontanee , ed è per questo che dive"," e di piccioni passeggeri , ospita le attività non
programmate , spontanee , ed è per questo che dive",non,programmate,0
it_markit-ud-train,27704,"
","anee , ed è per questo che diventa diramazione del",laboratorio solo culturale . È uno Stato che ci dà,"anee , ed è per questo che diventa diramazione del
laboratorio solo culturale . È uno Stato che ci dà",del,laboratorio,0
it_markit-ud-train,27732,.,"iventa diramazione del
laboratorio solo culturale ", È uno Stato che ci dà l' illusione di stare bene ,"iventa diramazione del
laboratorio solo culturale . È uno Stato che ci dà l' illusione di stare bene ",,È,1
it_markit-ud-train,27784,"
","È uno Stato che ci dà l' illusione di stare bene ,","di avere dei punti di riferimento , consegnandoci ","È uno Stato che ci dà l' illusione di stare bene ,
di avere dei punti di riferimento , consegnandoci ",,di,0
it_markit-ud-train,27865,"
","nto , consegnandoci dei modelli da seguire , a cui","aspirare e indirizzandoci così , indirettamente , ","nto , consegnandoci dei modelli da seguire , a cui
aspirare e indirizzandoci così , indirettamente , ",cui,aspirare,0
it_markit-ud-train,27946,"
"," , indirettamente , verso la perdita di pensiero ,","di realizzazione propria , di valori . È davvero q"," , indirettamente , verso la perdita di pensiero ,
di realizzazione propria , di valori . È davvero q",,di,0
it_markit-ud-train,27984,.,"i pensiero ,
di realizzazione propria , di valori "," È davvero questo che dà valore ad uno
Stato ? Ora","i pensiero ,
di realizzazione propria , di valori . È davvero questo che dà valore ad uno
Stato ? Ora",,È,1
it_markit-ud-train,28023,"
", di valori . È davvero questo che dà valore ad uno,Stato ? Ora se noi pensiamo ad un fenomeno di cono," di valori . È davvero questo che dà valore ad uno
Stato ? Ora se noi pensiamo ad un fenomeno di cono",uno,Stato,0
it_markit-ud-train,28030,?,"ori . È davvero questo che dà valore ad uno
Stato ", Ora se noi pensiamo ad un fenomeno di conoscenza ,"ori . È davvero questo che dà valore ad uno
Stato ? Ora se noi pensiamo ad un fenomeno di conoscenza ",,Ora,1
it_markit-ud-train,28097,"
","iamo ad un fenomeno di conoscenza , come la grande",depressione del 1929 . È inoltre molto forte la co,"iamo ad un fenomeno di conoscenza , come la grande
depressione del 1929 . È inoltre molto forte la co",grande,depressione,0
it_markit-ud-train,28119,.," conoscenza , come la grande
depressione del 1929 ", È inoltre molto forte la contrapposizione tra i c," conoscenza , come la grande
depressione del 1929 . È inoltre molto forte la contrapposizione tra i c",,È,1
it_markit-ud-train,28178,"
",re molto forte la contrapposizione tra i carri che,conducono fuori dalla terra natia e la realtà sici,"re molto forte la contrapposizione tra i carri che
conducono fuori dalla terra natia e la realtà sici",che,conducono,0
it_markit-ud-train,28248,.,la terra natia e la realtà siciliana di Acitrezza ," esso è la
chiave che aprirà le porte dell' univer","la terra natia e la realtà siciliana di Acitrezza . esso è la
chiave che aprirà le porte dell' univer",,esso,1
it_markit-ud-train,28259,"
",tia e la realtà siciliana di Acitrezza . esso è la,"chiave che aprirà le porte dell' universo , permet","tia e la realtà siciliana di Acitrezza . esso è la
chiave che aprirà le porte dell' universo , permet",la,chiave,0
it_markit-ud-train,28335,"
","e dell' universo , permettendoci di navigare nell'","immensità dello spazio e della conoscenza , e che ","e dell' universo , permettendoci di navigare nell'
immensità dello spazio e della conoscenza , e che ",nell',immensità,0
it_markit-ud-train,28407,"
","o e della conoscenza , e che potrebbe aprire molte",opportunità riguardanti il futuro dell' essere uma,"o e della conoscenza , e che potrebbe aprire molte
opportunità riguardanti il futuro dell' essere uma",molte,opportunità,0
it_markit-ud-train,28461,.,ortunità riguardanti il futuro dell' essere umano ," Infatti , questo era solo
un pretesto per lo scop","ortunità riguardanti il futuro dell' essere umano . Infatti , questo era solo
un pretesto per lo scop",,Infatti,1
it_markit-ud-train,28488,"
","uro dell' essere umano . Infatti , questo era solo",un pretesto per lo scoppio della guerra che l' Aus,"uro dell' essere umano . Infatti , questo era solo
un pretesto per lo scoppio della guerra che l' Aus",solo,un,0
it_markit-ud-train,28554,., lo scoppio della guerra che l' Austria auspicava ," "" c' è
qualcuno che sta facendo qualcosa per riso"," lo scoppio della guerra che l' Austria auspicava . "" c' è
qualcuno che sta facendo qualcosa per riso",,,1
it_markit-ud-train,28562,"
","pio della guerra che l' Austria auspicava . "" c' è",qualcuno che sta facendo qualcosa per risolvere qu,"pio della guerra che l' Austria auspicava . "" c' è
qualcuno che sta facendo qualcosa per risolvere qu",è,qualcuno,0
it_markit-ud-train,28627,?,ta facendo qualcosa per risolvere questo problema ," la depressione
delle persone nei confronti del la","ta facendo qualcosa per risolvere questo problema ? la depressione
delle persone nei confronti del la",,la,1
it_markit-ud-train,28643,"
",osa per risolvere questo problema ? la depressione,delle persone nei confronti del lavoro aumenterà c,"osa per risolvere questo problema ? la depressione
delle persone nei confronti del lavoro aumenterà c",depressione,delle,0
it_markit-ud-train,28719,"
",ti del lavoro aumenterà causando una perdita della,"forza lavorativa del nostro paese , nonché una sva","ti del lavoro aumenterà causando una perdita della
forza lavorativa del nostro paese , nonché una sva",della,forza,0
it_markit-ud-train,28798,"
","paese , nonché una svalutazione delle università ,",le quali produrranno laureandi che non potranno sf,"paese , nonché una svalutazione delle università ,
le quali produrranno laureandi che non potranno sf",,le,0
it_markit-ud-train,28878,"
",i che non potranno sfruttare le conoscenze apprese,"durante gli studi . La politico , ha espresso con ","i che non potranno sfruttare le conoscenze apprese
durante gli studi . La politico , ha espresso con ",apprese,durante,0
it_markit-ud-train,28897,.,"sfruttare le conoscenze apprese
durante gli studi "," La politico , ha espresso con gran voce , non può","sfruttare le conoscenze apprese
durante gli studi . La politico , ha espresso con gran voce , non può",,La,1
it_markit-ud-train,28959,"
","o , ha espresso con gran voce , non può e non deve","rimanere separata dal mercato , questo è un proble","o , ha espresso con gran voce , non può e non deve
rimanere separata dal mercato , questo è un proble",deve,rimanere,0
it_markit-ud-train,29040,"
",", questo è un problema che ci accompagna da sempre",. Tra gli applausi e i ringraziamenti si è conclus,", questo è un problema che ci accompagna da sempre
. Tra gli applausi e i ringraziamenti si è conclus",sempre,,0
it_markit-ud-train,29041,.," questo è un problema che ci accompagna da sempre
", Tra gli applausi e i ringraziamenti si è concluso," questo è un problema che ci accompagna da sempre
. Tra gli applausi e i ringraziamenti si è concluso",,Tra,1
it_markit-ud-train,29120,"
",ziamenti si è concluso il congresso con un piccolo,rinfresco per tutti i presenti . Come ultimo relat,"ziamenti si è concluso il congresso con un piccolo
rinfresco per tutti i presenti . Come ultimo relat",piccolo,rinfresco,0
it_markit-ud-train,29152,.,"sso con un piccolo
rinfresco per tutti i presenti "," Come ultimo relatore è stato chiamato il
presiden","sso con un piccolo
rinfresco per tutti i presenti . Come ultimo relatore è stato chiamato il
presiden",,Come,1
it_markit-ud-train,29194,"
",resenti . Come ultimo relatore è stato chiamato il,presidente della Repubblica Giorgio Napolitano . H,"resenti . Come ultimo relatore è stato chiamato il
presidente della Repubblica Giorgio Napolitano . H",il,presidente,0
it_markit-ud-train,29242,.,"il
presidente della Repubblica Giorgio Napolitano "," Human Brain Project appunto ,
che spesso si nasco","il
presidente della Repubblica Giorgio Napolitano . Human Brain Project appunto ,
che spesso si nasco",,Human,1
it_markit-ud-train,29273,"
","Giorgio Napolitano . Human Brain Project appunto ,","che spesso si nasconde sotto l' acronimo HBP , è l","Giorgio Napolitano . Human Brain Project appunto ,
che spesso si nasconde sotto l' acronimo HBP , è l",,che,0
it_markit-ud-train,29343,"
","nde sotto l' acronimo HBP , è l' iniziativa che la",commissione europea finanzierà attraverso il bando,"nde sotto l' acronimo HBP , è l' iniziativa che la
commissione europea finanzierà attraverso il bando",la,commissione,0
it_markit-ud-train,29416,"
","nanzierà attraverso il bando "" Future and emerging","technologies "" con un investimento complessivo di ","nanzierà attraverso il bando "" Future and emerging
technologies "" con un investimento complessivo di ",emerging,technologies,0
it_markit-ud-train,29480,.,""" con un investimento complessivo di 1,9 miliardi "," La prima è la
psicologia che studia il comportame",""" con un investimento complessivo di 1,9 miliardi . La prima è la
psicologia che studia il comportame",,La,1
it_markit-ud-train,29495,"
","imento complessivo di 1,9 miliardi . La prima è la",psicologia che studia il comportamento dell' esser,"imento complessivo di 1,9 miliardi . La prima è la
psicologia che studia il comportamento dell' esser",la,psicologia,0
it_markit-ud-train,29554,.,ia che studia il comportamento dell' essere umano ," La seconda è la
neurobiologia che studia il siste","ia che studia il comportamento dell' essere umano . La seconda è la
neurobiologia che studia il siste",,La,1
it_markit-ud-train,29571,"
",comportamento dell' essere umano . La seconda è la,neurobiologia che studia il sistema nervoso in amb,"comportamento dell' essere umano . La seconda è la
neurobiologia che studia il sistema nervoso in amb",la,neurobiologia,0
it_markit-ud-train,29649,"
", sistema nervoso in ambito biologico approfondendo,"sulle facoltà mentali e psichiche , mentre la terz"," sistema nervoso in ambito biologico approfondendo
sulle facoltà mentali e psichiche , mentre la terz",approfondendo,sulle,0
it_markit-ud-train,29723,"
"," psichiche , mentre la terza è la neuroimaging che",consiste nel visualizzare l' attività cerebrale di," psichiche , mentre la terza è la neuroimaging che
consiste nel visualizzare l' attività cerebrale di",che,consiste,0
it_markit-ud-train,29797,"
",re l' attività cerebrale di un essere umano su una,"macchina . Ingenti sono stati , e sono tuttora , i","re l' attività cerebrale di un essere umano su una
macchina . Ingenti sono stati , e sono tuttora , i",una,macchina,0
it_markit-ud-train,29807,.,"vità cerebrale di un essere umano su una
macchina "," Ingenti sono stati , e sono tuttora , i licenziam","vità cerebrale di un essere umano su una
macchina . Ingenti sono stati , e sono tuttora , i licenziam",,Ingenti,1
it_markit-ud-train,29875,"
","ti , e sono tuttora , i licenziamenti e milioni di",famiglie hanno iniziato a risparmiare in modo molt,"ti , e sono tuttora , i licenziamenti e milioni di
famiglie hanno iniziato a risparmiare in modo molt",di,famiglie,0
it_markit-ud-train,29950,"
",a risparmiare in modo molto più deciso rispetto al,passato . Era l' inizio di quella crisi che tuttor,"a risparmiare in modo molto più deciso rispetto al
passato . Era l' inizio di quella crisi che tuttor",al,passato,0
it_markit-ud-train,29959,.,"iare in modo molto più deciso rispetto al
passato ", Era l' inizio di quella crisi che tuttora persist,"iare in modo molto più deciso rispetto al
passato . Era l' inizio di quella crisi che tuttora persist",,Era,1
it_markit-ud-train,30026,"
",i quella crisi che tuttora persiste e che pare non,finirà presto . Ci si può quindi ricollegare con q,"i quella crisi che tuttora persiste e che pare non
finirà presto . Ci si può quindi ricollegare con q",non,finirà,0
it_markit-ud-train,30041,.,"che tuttora persiste e che pare non
finirà presto ", Ci si può quindi ricollegare con quanto affermato,"che tuttora persiste e che pare non
finirà presto . Ci si può quindi ricollegare con quanto affermato",,Ci,1
it_markit-ud-train,30106,"
",ndi ricollegare con quanto affermato da Pier Paolo,"Pasolini nel 1973 in "" Scritti Corsari "" , libro n","ndi ricollegare con quanto affermato da Pier Paolo
Pasolini nel 1973 in "" Scritti Corsari "" , libro n",Paolo,Pasolini,0
it_markit-ud-train,30182,"
","ritti Corsari "" , libro nel quale afferma che tale","situazione è "" la peggiore delle repressioni della","ritti Corsari "" , libro nel quale afferma che tale
situazione è "" la peggiore delle repressioni della",tale,situazione,0
it_markit-ud-train,30262,"
","lle repressioni della storia umana "" , perché , se","ne trae , è il popolo stesso che si relega in ques","lle repressioni della storia umana "" , perché , se
ne trae , è il popolo stesso che si relega in ques",se,ne,0
it_markit-ud-train,30341,"
"," che si relega in questo ruolo , imbrigliandosi in","una catena fatta di menzogna e ignoranza , riponen"," che si relega in questo ruolo , imbrigliandosi in
una catena fatta di menzogna e ignoranza , riponen",in,una,0
it_markit-ud-train,30421,"
","e ignoranza , riponendo la fiducia in un mutamento",a carico di chi ha tutto l' interesse a far sì che,"e ignoranza , riponendo la fiducia in un mutamento
a carico di chi ha tutto l' interesse a far sì che",mutamento,a,0
it_markit-ud-train,30499,., interesse a far sì che le cose restino invariate ,"
Il ritmo incalzante di queste ricerche sta addiri"," interesse a far sì che le cose restino invariate .
Il ritmo incalzante di queste ricerche sta addiri",,Il,1
it_markit-ud-train,30500,"
",interesse a far sì che le cose restino invariate .,Il ritmo incalzante di queste ricerche sta addirit,"interesse a far sì che le cose restino invariate .
Il ritmo incalzante di queste ricerche sta addirit",,Il,0
it_markit-ud-train,30577,"
",ste ricerche sta addirittura accelerando poiché ci,troviamo in un periodo che era estremamente favore,"ste ricerche sta addirittura accelerando poiché ci
troviamo in un periodo che era estremamente favore",ci,troviamo,0
it_markit-ud-train,30657,"
",a estremamente favorevole il motivo dell' incontro,quasi miracoloso di tre linee di ricerca speriment,"a estremamente favorevole il motivo dell' incontro
quasi miracoloso di tre linee di ricerca speriment",incontro,quasi,0
it_markit-ud-train,30735,"
",ee di ricerca sperimentali che hanno consentito di,"far nascere , quasi all' improvviso , una serie di","ee di ricerca sperimentali che hanno consentito di
far nascere , quasi all' improvviso , una serie di",di,far,0
it_markit-ud-train,30815,"
","ovviso , una serie di studi con i loro conseguenti",risultati importanti . Quelli che devono necessari,"ovviso , una serie di studi con i loro conseguenti
risultati importanti . Quelli che devono necessari",conseguenti,risultati,0
it_markit-ud-train,30837,.,"studi con i loro conseguenti
risultati importanti ", Quelli che devono necessariamente essere assicura,"studi con i loro conseguenti
risultati importanti . Quelli che devono necessariamente essere assicura",,Quelli,1
it_markit-ud-train,30895,"
", che devono necessariamente essere assicurati sono,"quelli che Sidwich definisce "" naturali "" . Il pen"," che devono necessariamente essere assicurati sono
quelli che Sidwich definisce "" naturali "" . Il pen",sono,quelli,0
it_markit-ud-train,30938,.,"ti sono
quelli che Sidwich definisce "" naturali "" "," Il penultimo ospite a intervenire ,
è stato lo sc","ti sono
quelli che Sidwich definisce "" naturali "" . Il penultimo ospite a intervenire ,
è stato lo sc",,Il,1
it_markit-ud-train,30975,"
",""" naturali "" . Il penultimo ospite a intervenire ,","è stato lo scienziato Stephen Hawking , che ha foc",""" naturali "" . Il penultimo ospite a intervenire ,
è stato lo scienziato Stephen Hawking , che ha foc",,è,0
it_markit-ud-train,31056,"
","Hawking , che ha focalizzato il suo intervento sul",perché della mancanza di visitatori extraterrestri,"Hawking , che ha focalizzato il suo intervento sul
perché della mancanza di visitatori extraterrestri",sul,perché,0
it_markit-ud-train,31108,.,erché della mancanza di visitatori extraterrestri ," Un gesto cortese verso
qualcuno , a meno che esso","erché della mancanza di visitatori extraterrestri . Un gesto cortese verso
qualcuno , a meno che esso",,Un,1
it_markit-ud-train,31132,"
",visitatori extraterrestri . Un gesto cortese verso,"qualcuno , a meno che esso non derivi da una logic","visitatori extraterrestri . Un gesto cortese verso
qualcuno , a meno che esso non derivi da una logic",verso,qualcuno,0
it_markit-ud-train,31209,"
", non derivi da una logica di tipo utilitaristico e,"manipolatorio , è la messa in pratica di quel prin"," non derivi da una logica di tipo utilitaristico e
manipolatorio , è la messa in pratica di quel prin",e,manipolatorio,0
it_markit-ud-train,31287,"
",in pratica di quel principio di reciprocità che ci,rende felici . Lo sbaglio sta nel non accontentars,"in pratica di quel principio di reciprocità che ci
rende felici . Lo sbaglio sta nel non accontentars",ci,rende,0
it_markit-ud-train,31301,.,"quel principio di reciprocità che ci
rende felici "," Lo sbaglio sta nel non accontentarsi , questa è l","quel principio di reciprocità che ci
rende felici . Lo sbaglio sta nel non accontentarsi , questa è l",,Lo,1
it_markit-ud-train,31364,"
","sta nel non accontentarsi , questa è la logica del",mondo moderno che porta tutti a superare i propri ,"sta nel non accontentarsi , questa è la logica del
mondo moderno che porta tutti a superare i propri ",del,mondo,0
it_markit-ud-train,31435,"
","rta tutti a superare i propri limiti , anche nelle",situazioni in cui non è possibile . Questo è frutt,"rta tutti a superare i propri limiti , anche nelle
situazioni in cui non è possibile . Questo è frutt",nelle,situazioni,0
it_markit-ud-train,31470,.,"i , anche nelle
situazioni in cui non è possibile "," Questo è frutto del fatto che le ambizioni e
le n","i , anche nelle
situazioni in cui non è possibile . Questo è frutto del fatto che le ambizioni e
le n",,Questo,1
it_markit-ud-train,31516,"
",ile . Questo è frutto del fatto che le ambizioni e,"le necessità delle masse popolari sono cambiate , ","ile . Questo è frutto del fatto che le ambizioni e
le necessità delle masse popolari sono cambiate , ",e,le,0
it_markit-ud-train,31597,"
","ari sono cambiate , migliorate e quindi desiderano",sempre più . In questi tempi ci sono stati casi in,"ari sono cambiate , migliorate e quindi desiderano
sempre più . In questi tempi ci sono stati casi in",desiderano,sempre,0
it_markit-ud-train,31609,.,"biate , migliorate e quindi desiderano
sempre più ", In questi tempi ci sono stati casi in cui alcuni ,"biate , migliorate e quindi desiderano
sempre più . In questi tempi ci sono stati casi in cui alcuni ",,In,1
it_markit-ud-train,31675,"
",i ci sono stati casi in cui alcuni testimoni hanno,"filmato o fotografato "" oggetti volanti non identi","i ci sono stati casi in cui alcuni testimoni hanno
filmato o fotografato "" oggetti volanti non identi",hanno,filmato,0
it_markit-ud-train,31755,"
","ti volanti non identificati "" detti anche UFO , la",maggior parte delle volte si sono rivelate dei fal,"ti volanti non identificati "" detti anche UFO , la
maggior parte delle volte si sono rivelate dei fal",la,maggior,0
it_markit-ud-train,31833,"
",i sono rivelate dei falsi perché un accurato esame,della foto o del video ha rivelato che erano dei p,"i sono rivelate dei falsi perché un accurato esame
della foto o del video ha rivelato che erano dei p",esame,della,0
it_markit-ud-train,31908,"
",a rivelato che erano dei palloncini che sono stati,scambiati per UFO . Se guardiamo la storia dell' u,"a rivelato che erano dei palloncini che sono stati
scambiati per UFO . Se guardiamo la storia dell' u",stati,scambiati,0
it_markit-ud-train,31927,.,"o dei palloncini che sono stati
scambiati per UFO ", Se guardiamo la storia dell' uomo possiamo afferm,"o dei palloncini che sono stati
scambiati per UFO . Se guardiamo la storia dell' uomo possiamo afferm",,Se,1
it_markit-ud-train,31988,"
",amo la storia dell' uomo possiamo affermare che la,cattiveria ha sempre fatto parte di lui e questa è,"amo la storia dell' uomo possiamo affermare che la
cattiveria ha sempre fatto parte di lui e questa è",la,cattiveria,0
