doc_id,char_idx,punct,left_context,right_context,centered_context,token_before,token_after,label
en_ewt-ud-train,199126,.," Do you
concur?
 Please let me know Monday morning","
 

Regards,
 Vicsandra
 

If you have not already"," Do you
concur?
 Please let me know Monday morning.
 

Regards,
 Vicsandra
 

If you have not already",morning,Regards,1
en_ewt-ud-train,199234,.,"hese decisions, Essie's guidance should be
helpful","
 

Patty Lee Corporate Tax x35172 EB1774
 Please ","hese decisions, Essie's guidance should be
helpful.
 

Patty Lee Corporate Tax x35172 EB1774
 Please ",helpful,Patty,1
en_ewt-ud-train,199313,.,"x35172 EB1774
 Please see my comments in red below","
 

Essie
 

Essie,
 

Can you recommend where the","x35172 EB1774
 Please see my comments in red below.
 

Essie
 

Essie,
 

Can you recommend where the",below,Essie,1
en_ewt-ud-train,199413,?,ese companies each fit within the new organization,"
 If
possible, can you also give an indication of ","ese companies each fit within the new organization?
 If
possible, can you also give an indication of ",organization,If,1
en_ewt-ud-train,199486,?, also give an indication of the rank - 1 through 5,"
 

Thanks,
 

Patty
 

I have a few entities that"," also give an indication of the rank - 1 through 5?
 

Thanks,
 

Patty
 

I have a few entities that",5,Thanks,1
en_ewt-ud-train,199589,.,ay need to change groups or be assigned to a group,"


18T - EI Indonesia Operations LLC
 This entity ","ay need to change groups or be assigned to a group.


18T - EI Indonesia Operations LLC
 This entity ",group,18T,1
en_ewt-ud-train,199672,.," LLC
 This entity is not in TIS, SAP, nor Hyperion","

The 2000 tax return has no income, assets, or li"," LLC
 This entity is not in TIS, SAP, nor Hyperion.

The 2000 tax return has no income, assets, or li",Hyperion,The,1
en_ewt-ud-train,199732,.,"0 tax return has no income, assets, or liabilities","
 There is a corporate
data sheet for this company","0 tax return has no income, assets, or liabilities.
 There is a corporate
data sheet for this company",liabilities,There,1
en_ewt-ud-train,199848,.,"ty seems to have been inactive since
it's creation","
 

86M - Enron Net Works LLC
 Despite the name, t","ty seems to have been inactive since
it's creation.
 

86M - Enron Net Works LLC
 Despite the name, t",creation,86M,1
en_ewt-ud-train,199937,.," the name, this entity appears to be a MTM
company","
 Per September financials, this company has about"," the name, this entity appears to be a MTM
company.
 Per September financials, this company has about",company,Per,1
en_ewt-ud-train,200039,.,"$3M of MTM and about
$8K of expenses, nothing else","
 

The next 5 companies were my responsibility wh","$3M of MTM and about
$8K of expenses, nothing else.
 

The next 5 companies were my responsibility wh",else,The,1
en_ewt-ud-train,200143,.," in EBS, and did not get
assigned during the reorg","
 

80Y - Enron Broadband Acquisition, Inc.
 This "," in EBS, and did not get
assigned during the reorg.
 

80Y - Enron Broadband Acquisition, Inc.
 This ",reorg,80Y,1
en_ewt-ud-train,200186,.,"e reorg.
 

80Y - Enron Broadband Acquisition, Inc","
 This entity was created in 2000 for the
acquisti","e reorg.
 

80Y - Enron Broadband Acquisition, Inc.
 This entity was created in 2000 for the
acquisti",Inc,This,1
en_ewt-ud-train,200302,.," Communications (now Enron WarpSpeed Services, Inc"," 83N),
and then dissolved upon completion of merge"," Communications (now Enron WarpSpeed Services, Inc. 83N),
and then dissolved upon completion of merge",Inc,83N,0
en_ewt-ud-train,200354,.,"83N),
and then dissolved upon completion of merger","
 Company is around with a small
amount of assets ","83N),
and then dissolved upon completion of merger.
 Company is around with a small
amount of assets ",merger,Company,1
en_ewt-ud-train,200438,.,"amount of assets and liabilities, but no I/S items","
 83N is my responsibility.
 I
think this entity s","amount of assets and liabilities, but no I/S items.
 83N is my responsibility.
 I
think this entity s",items,83N,1
en_ewt-ud-train,200465,.,"ities, but no I/S items.
 83N is my responsibility","
 I
think this entity should stay with 83N.
 So I ","ities, but no I/S items.
 83N is my responsibility.
 I
think this entity should stay with 83N.
 So I ",responsibility,I,1
en_ewt-ud-train,200508,.,"ibility.
 I
think this entity should stay with 83N","
 So I suggest it be assigned to Leon.
 It
should ","ibility.
 I
think this entity should stay with 83N.
 So I suggest it be assigned to Leon.
 It
should ",83N,So,1
en_ewt-ud-train,200546,.,"tay with 83N.
 So I suggest it be assigned to Leon","
 It
should be 4 - easy.
 

1579 - EBS Network Co.","tay with 83N.
 So I suggest it be assigned to Leon.
 It
should be 4 - easy.
 

1579 - EBS Network Co.",Leon,It,1
en_ewt-ud-train,200570,.,"est it be assigned to Leon.
 It
should be 4 - easy","
 

1579 - EBS Network Co. Division of 17H.
 This ","est it be assigned to Leon.
 It
should be 4 - easy.
 

1579 - EBS Network Co. Division of 17H.
 This ",easy,1579,1
en_ewt-ud-train,200596,.,".
 It
should be 4 - easy.
 

1579 - EBS Network Co"," Division of 17H.
 This one should possibly be ass",".
 It
should be 4 - easy.
 

1579 - EBS Network Co. Division of 17H.
 This one should possibly be ass",Co,Division,0
en_ewt-ud-train,200613,.," - easy.
 

1579 - EBS Network Co. Division of 17H","
 This one should possibly be assigned to
Networks"," - easy.
 

1579 - EBS Network Co. Division of 17H.
 This one should possibly be assigned to
Networks",17H,This,1
en_ewt-ud-train,200681,.," possibly be assigned to
Networks & Services group","
 Not currently on our list of companies.
 I think"," possibly be assigned to
Networks & Services group.
 Not currently on our list of companies.
 I think",group,Not,1
en_ewt-ud-train,200722,.,"ces group.
 Not currently on our list of companies","
 I think this
could go to either Holding/Administ","ces group.
 Not currently on our list of companies.
 I think this
could go to either Holding/Administ",companies,I,1
en_ewt-ud-train,200832,.,"mpanies (Same as 17H) or Network &
Services (Leon)","
 4 - easy.
 

1691 - EPI-EBS Europe
 Set up last ","mpanies (Same as 17H) or Network &
Services (Leon).
 4 - easy.
 

1691 - EPI-EBS Europe
 Set up last ",,4,1
en_ewt-ud-train,200843,.,"me as 17H) or Network &
Services (Leon).
 4 - easy","
 

1691 - EPI-EBS Europe
 Set up last month to ce","me as 17H) or Network &
Services (Leon).
 4 - easy.
 

1691 - EPI-EBS Europe
 Set up last month to ce",easy,1691,1
en_ewt-ud-train,200928,.,last month to centralize merchant asset activities,"

Broke out the activities of 1179.
 A similar ent","last month to centralize merchant asset activities.

Broke out the activities of 1179.
 A similar ent",activities,Broke,1
en_ewt-ud-train,200963,.,"sset activities.

Broke out the activities of 1179","
 A similar entity (1179) was assigned to
Commodit","sset activities.

Broke out the activities of 1179.
 A similar entity (1179) was assigned to
Commodit",1179,A,1
en_ewt-ud-train,201105,.,"er) so this one should be
assigned to them as well","
 4 - easy.
 

1307 - EBIC-Apache, LLC
 Rolls up t","er) so this one should be
assigned to them as well.
 4 - easy.
 

1307 - EBIC-Apache, LLC
 Rolls up t",well,4,1
en_ewt-ud-train,201116,.," one should be
assigned to them as well.
 4 - easy","
 

1307 - EBIC-Apache, LLC
 Rolls up to Cherokee "," one should be
assigned to them as well.
 4 - easy.
 

1307 - EBIC-Apache, LLC
 Rolls up to Cherokee ",easy,1307,1
en_ewt-ud-train,201185,.,"ache, LLC
 Rolls up to Cherokee Finance VOF, a CFC","
 Cherokee
Finance VOF is assigned to North Americ","ache, LLC
 Rolls up to Cherokee Finance VOF, a CFC.
 Cherokee
Finance VOF is assigned to North Americ",CFC,Cherokee,1
en_ewt-ud-train,201269,.,d to North America (Glen Walloch and Kevin Walker),"
 Maybe
this one should also go to them as the onl","d to North America (Glen Walloch and Kevin Walker).
 Maybe
this one should also go to them as the onl",,Maybe,1
en_ewt-ud-train,201376,.,"which may have to be provided
would be foreign tax","
 4 - easy.
 

1689 - EPI-EBS Ventures, LLC
 Set u","which may have to be provided
would be foreign tax.
 4 - easy.
 

1689 - EPI-EBS Ventures, LLC
 Set u",tax,4,1
en_ewt-ud-train,201387,.,"ave to be provided
would be foreign tax.
 4 - easy","
 

1689 - EPI-EBS Ventures, LLC
 Set up last mont","ave to be provided
would be foreign tax.
 4 - easy.
 

1689 - EPI-EBS Ventures, LLC
 Set up last mont",easy,1689,1
en_ewt-ud-train,201479,.,"last month to centralize merchant asset
activities","
 Broke out the activities of 1307.
 Same as 1307.","last month to centralize merchant asset
activities.
 Broke out the activities of 1307.
 Same as 1307.",activities,Broke,1
en_ewt-ud-train,201514,.,"sset
activities.
 Broke out the activities of 1307","
 Same as 1307.
 It should be
assigned to North Am","sset
activities.
 Broke out the activities of 1307.
 Same as 1307.
 It should be
assigned to North Am",1307,Same,1
en_ewt-ud-train,201529,.,".
 Broke out the activities of 1307.
 Same as 1307","
 It should be
assigned to North America (Glen Wal",".
 Broke out the activities of 1307.
 Same as 1307.
 It should be
assigned to North America (Glen Wal",1307,It,1
en_ewt-ud-train,201602,.,d to North America (Glen Walloch and Kevin Walker),"
 4 - easy.
 

Let me know if you have any questio","d to North America (Glen Walloch and Kevin Walker).
 4 - easy.
 

Let me know if you have any questio",,4,1
en_ewt-ud-train,201613,.,"America (Glen Walloch and Kevin Walker).
 4 - easy","
 

Let me know if you have any questions.
 

Leon","America (Glen Walloch and Kevin Walker).
 4 - easy.
 

Let me know if you have any questions.
 

Leon",easy,Let,1
en_ewt-ud-train,201655,.,"4 - easy.
 

Let me know if you have any questions","
 

Leon Branom Senior Tax Analyst Networks and Se","4 - easy.
 

Let me know if you have any questions.
 

Leon Branom Senior Tax Analyst Networks and Se",questions,Leon,1
en_ewt-ud-train,201739,.,"t Networks and Services (713) 345-8702 office
leon","branom@enron.com
 No problem about moving Company ","t Networks and Services (713) 345-8702 office
leon.branom@enron.com
 No problem about moving Company ",leon,branom,0
en_ewt-ud-train,201752,.,"d Services (713) 345-8702 office
leon.branom@enron","com
 No problem about moving Company 1691 over
 

","d Services (713) 345-8702 office
leon.branom@enron.com
 No problem about moving Company 1691 over
 

",enron,com,0
en_ewt-ud-train,201851,.,"

I see that it is a 4, so that will be no problem","
 How do you feel about taking
on another company?","

I see that it is a 4, so that will be no problem.
 How do you feel about taking
on another company?",problem,How,1
en_ewt-ud-train,201901,?,".
 How do you feel about taking
on another company","
 

Essie and Leon have proposed xferring Co. 1691",".
 How do you feel about taking
on another company?
 

Essie and Leon have proposed xferring Co. 1691",company,Essie,1
en_ewt-ud-train,201946,.,"mpany?
 

Essie and Leon have proposed xferring Co"," 1691 to your world (see below).
 Do you
concur?
 ","mpany?
 

Essie and Leon have proposed xferring Co. 1691 to your world (see below).
 Do you
concur?
 ",Co,1691,0
en_ewt-ud-train,201978,.,oposed xferring Co. 1691 to your world (see below),"
 Do you
concur?
 Please let me know Monday mornin","oposed xferring Co. 1691 to your world (see below).
 Do you
concur?
 Please let me know Monday mornin",,Do,1
en_ewt-ud-train,201994,?,"Co. 1691 to your world (see below).
 Do you
concur","
 Please let me know Monday morning.
 

Regards,
 ","Co. 1691 to your world (see below).
 Do you
concur?
 Please let me know Monday morning.
 

Regards,
 ",concur,Please,1
en_ewt-ud-train,202030,.," Do you
concur?
 Please let me know Monday morning","
 

Regards,
 Vicsandra
 

If you have not already"," Do you
concur?
 Please let me know Monday morning.
 

Regards,
 Vicsandra
 

If you have not already",morning,Regards,1
en_ewt-ud-train,202138,.,"hese decisions, Essie's guidance should be
helpful","
 

Patty Lee Corporate Tax x35172 EB1774
 Please ","hese decisions, Essie's guidance should be
helpful.
 

Patty Lee Corporate Tax x35172 EB1774
 Please ",helpful,Patty,1
en_ewt-ud-train,202217,.,"x35172 EB1774
 Please see my comments in red below","
 

Essie
 

Essie,
 

Can you recommend where the","x35172 EB1774
 Please see my comments in red below.
 

Essie
 

Essie,
 

Can you recommend where the",below,Essie,1
en_ewt-ud-train,202317,?,ese companies each fit within the new organization,"
 If
possible, can you also give an indication of ","ese companies each fit within the new organization?
 If
possible, can you also give an indication of ",organization,If,1
en_ewt-ud-train,202390,?, also give an indication of the rank - 1 through 5,"
 

Thanks,
 

Patty
 

Virginia,
 

Hello.
 I was"," also give an indication of the rank - 1 through 5?
 

Thanks,
 

Patty
 

Virginia,
 

Hello.
 I was",5,Thanks,1
en_ewt-ud-train,202433,.,"rough 5?
 

Thanks,
 

Patty
 

Virginia,
 

Hello","
 I was originally inquiring about purchasing a Cr","rough 5?
 

Thanks,
 

Patty
 

Virginia,
 

Hello.
 I was originally inquiring about purchasing a Cr",Hello,I,1
en_ewt-ud-train,202522,.,"chasing a Cross or Signac
impressionist lithograph","
 I found them and purchased both from a gallery i","chasing a Cross or Signac
impressionist lithograph.
 I found them and purchased both from a gallery i",lithograph,I,1
en_ewt-ud-train,202597,.,"ased both from a gallery in
London, William Weston","
 They should be delivered this week.
 They are be","ased both from a gallery in
London, William Weston.
 They should be delivered this week.
 They are be",Weston,They,1
en_ewt-ud-train,202634,.,"illiam Weston.
 They should be delivered this week","
 They are beautiful
and will add a lot to our col","illiam Weston.
 They should be delivered this week.
 They are beautiful
and will add a lot to our col",week,They,1
en_ewt-ud-train,202692,.,"are beautiful
and will add a lot to our collection","
 By the way the Lichtenstein is up and
hanging in","are beautiful
and will add a lot to our collection.
 By the way the Lichtenstein is up and
hanging in",collection,By,1
en_ewt-ud-train,202788,.,ng in our formal living room and it is magnificent,"
 I have also purchased
an Appel in the last month","ng in our formal living room and it is magnificent.
 I have also purchased
an Appel in the last month",magnificent,I,1
en_ewt-ud-train,202839,.,"
 I have also purchased
an Appel in the last month","
 I am interested in several artists.
 Actually, a","
 I have also purchased
an Appel in the last month.
 I am interested in several artists.
 Actually, a",month,I,1
en_ewt-ud-train,202876,.,"he last month.
 I am interested in several artists","
 Actually, a lot.

I will be looking for one or m","he last month.
 I am interested in several artists.
 Actually, a lot.

I will be looking for one or m",artists,Actually,1
en_ewt-ud-train,202894,.,"am interested in several artists.
 Actually, a lot","

I will be looking for one or more of the followi","am interested in several artists.
 Actually, a lot.

I will be looking for one or more of the followi",lot,I,1
en_ewt-ud-train,202947,.,I will be looking for one or more of the following,"
 My concept is that overtime
I would like to own ","I will be looking for one or more of the following.
 My concept is that overtime
I would like to own ",following,My,1
en_ewt-ud-train,203099,.,"epending
when I find something that we really like","
 I listed all of our (sometimes mine
vs. my wife'","epending
when I find something that we really like.
 I listed all of our (sometimes mine
vs. my wife'",like,I,1
en_ewt-ud-train,203140,.,"ally like.
 I listed all of our (sometimes mine
vs"," my wife's favorites and priorities).
 They are ki","ally like.
 I listed all of our (sometimes mine
vs. my wife's favorites and priorities).
 They are ki",vs,my,0
en_ewt-ud-train,203177,.,"times mine
vs. my wife's favorites and priorities)","
 They are kind of in rank order but as I
stated i","times mine
vs. my wife's favorites and priorities).
 They are kind of in rank order but as I
stated i",,They,1
en_ewt-ud-train,203278,.,f I find the piece that I like we will purchase it,"
 I want signed and
numbered.
 I realize that some","f I find the piece that I like we will purchase it.
 I want signed and
numbered.
 I realize that some",it,I,1
en_ewt-ud-train,203307,.,"e we will purchase it.
 I want signed and
numbered","
 I realize that some were not signed by the artis","e we will purchase it.
 I want signed and
numbered.
 I realize that some were not signed by the artis",numbered,I,1
en_ewt-ud-train,203409,.," but it is an
important fact in my buying decision","
 I also realize that some may not have done
any w"," but it is an
important fact in my buying decision.
 I also realize that some may not have done
any w",decision,I,1
en_ewt-ud-train,203508,., works on paper or they are outrageously expensive,"
 For example, I would like
to know if Rothko or K"," works on paper or they are outrageously expensive.
 For example, I would like
to know if Rothko or K",expensive,For,1
en_ewt-ud-train,203585,.,"e
to know if Rothko or Kline did any work on paper","
 At least that is what I am
thinking now.
 

Bonn","e
to know if Rothko or Kline did any work on paper.
 At least that is what I am
thinking now.
 

Bonn",paper,At,1
en_ewt-ud-train,203627,.,"on paper.
 At least that is what I am
thinking now","
 

Bonnard (colorful only)
 Lautrec
 Suerat (any ","on paper.
 At least that is what I am
thinking now.
 

Bonnard (colorful only)
 Lautrec
 Suerat (any ",now,Bonnard,1
en_ewt-ud-train,203692,?,"olorful only)
 Lautrec
 Suerat (any works on paper"," -
 I don't know that
he did any)
 Other impressio","olorful only)
 Lautrec
 Suerat (any works on paper? -
 I don't know that
he did any)
 Other impressio",paper,-,0
en_ewt-ud-train,203964,.,"ave 2) that
your gallery had a couple of years ago","
 It was a cubist piece from the 1920s and
I belie","ave 2) that
your gallery had a couple of years ago.
 It was a cubist piece from the 1920s and
I belie",ago,It,1
en_ewt-ud-train,204107,.,"ronunciation Vs an attempt at
the proper spelling)","
 It was for sale in a couple of galleries in SF a","ronunciation Vs an attempt at
the proper spelling).
 It was for sale in a couple of galleries in SF a",,It,1
en_ewt-ud-train,204178,.," a couple of galleries in SF and was
about $20,000","
 Is there 1 available?
 Also I am still thinking "," a couple of galleries in SF and was
about $20,000.
 Is there 1 available?
 Also I am still thinking ",000,Is,1
en_ewt-ud-train,204201,?,"in SF and was
about $20,000.
 Is there 1 available","
 Also I am still thinking about the Matisse
we di","in SF and was
about $20,000.
 Is there 1 available?
 Also I am still thinking about the Matisse
we di",available,Also,1
en_ewt-ud-train,204400,.,ain on the back burner because we already have one,"

Thanks,
 mike
 Huskers drool over Sooners.
 

Ke","ain on the back burner because we already have one.

Thanks,
 mike
 Huskers drool over Sooners.
 

Ke",one,Thanks,1
en_ewt-ud-train,204444,.,"ve one.

Thanks,
 mike
 Huskers drool over Sooners","
 

Ken Rice@ENRON COMMUNICATIONS
 01/19/2001 09:1","ve one.

Thanks,
 mike
 Huskers drool over Sooners.
 

Ken Rice@ENRON COMMUNICATIONS
 01/19/2001 09:1",Sooners,Ken,1
en_ewt-ud-train,204528,.,"
 01/19/2001 09:14 AM
 Huskers rule, Sooners drool","
 

Mike McConnell@ECT
 01/19/01 07:55 AM
 Thanks ","
 01/19/2001 09:14 AM
 Huskers rule, Sooners drool.
 

Mike McConnell@ECT
 01/19/01 07:55 AM
 Thanks ",drool,Mike,1
en_ewt-ud-train,204591,.,"onnell@ECT
 01/19/01 07:55 AM
 Thanks for the note","
 Sooners rule.
 We'll
find time when things settl","onnell@ECT
 01/19/01 07:55 AM
 Thanks for the note.
 Sooners rule.
 We'll
find time when things settl",note,Sooners,1
en_ewt-ud-train,204606,.,"19/01 07:55 AM
 Thanks for the note.
 Sooners rule","
 We'll
find time when things settle down.
 m
 Ken","19/01 07:55 AM
 Thanks for the note.
 Sooners rule.
 We'll
find time when things settle down.
 m
 Ken",rule,We'll,1
en_ewt-ud-train,204648,.,"ers rule.
 We'll
find time when things settle down","
 m
 Ken Rice@ENRON COMMUNICATIONS
 01/19/2001
07:","ers rule.
 We'll
find time when things settle down.
 m
 Ken Rice@ENRON COMMUNICATIONS
 01/19/2001
07:",down,m,1
en_ewt-ud-train,204759,.,"e
 I see that we are scheduled to have lunch today","
 I may have to
postpone again, I'll let you know ","e
 I see that we are scheduled to have lunch today.
 I may have to
postpone again, I'll let you know ",today,I,1
en_ewt-ud-train,204828,.,"stpone again, I'll let you know later this morning","
 I am out all weekend and
we have to have the fin","stpone again, I'll let you know later this morning.
 I am out all weekend and
we have to have the fin",morning,I,1
en_ewt-ud-train,204968,.," in by sunday
night so I may be working over lunch","
 Actually, I think we are in pretty good
shape so"," in by sunday
night so I may be working over lunch.
 Actually, I think we are in pretty good
shape so",lunch,Actually,1
en_ewt-ud-train,205096,.,"unch but just don't be too mad if I have to
cancel","
 Ken
 PS Your brother told me he went to 3 bowl g","unch but just don't be too mad if I have to
cancel.
 Ken
 PS Your brother told me he went to 3 bowl g",cancel,Ken,1
en_ewt-ud-train,205212,.,"und out
that two of them were the galleryfurniture","com bowl and that one in Shreveport
(I can't remem","und out
that two of them were the galleryfurniture.com bowl and that one in Shreveport
(I can't remem",galleryfurniture,com,0
en_ewt-ud-train,205339,.,"lized he is a very, very sick college
football fan","
 Jeff, here is the intial draft.
 Please leave as","lized he is a very, very sick college
football fan.
 Jeff, here is the intial draft.
 Please leave as",fan,Jeff,1
en_ewt-ud-train,205372,.,"lege
football fan.
 Jeff, here is the intial draft","
 Please leave as a word document
and make any cha","lege
football fan.
 Jeff, here is the intial draft.
 Please leave as a word document
and make any cha",draft,Please,1
en_ewt-ud-train,205466,.,any changes and additions that you think necessary,"
 I haven't even
changed the wording after I first","any changes and additions that you think necessary.
 I haven't even
changed the wording after I first",necessary,I,1
en_ewt-ud-train,205529,.,"even
changed the wording after I first put it down","
 Mike
 Mark, I thought you would
enjoy the commen","even
changed the wording after I first put it down.
 Mike
 Mark, I thought you would
enjoy the commen",down,Mike,1
en_ewt-ud-train,205591,.,"k, I thought you would
enjoy the comment about you","
 m
 Ken Rice@ENRON COMMUNICATIONS
 01/19/2001 07:","k, I thought you would
enjoy the comment about you.
 m
 Ken Rice@ENRON COMMUNICATIONS
 01/19/2001 07:",you,m,1
en_ewt-ud-train,205702,.,"e
 I see that we are scheduled to have lunch today","
 I may have to postpone
again, I'll let you know ","e
 I see that we are scheduled to have lunch today.
 I may have to postpone
again, I'll let you know ",today,I,1
en_ewt-ud-train,205771,.,"stpone
again, I'll let you know later this morning","
 I am out all weekend and we have to
have the fin","stpone
again, I'll let you know later this morning.
 I am out all weekend and we have to
have the fin",morning,I,1
en_ewt-ud-train,205911,.," in by sunday night so I may
be working over lunch","
 Actually, I think we are in pretty good shape so"," in by sunday night so I may
be working over lunch.
 Actually, I think we are in pretty good shape so",lunch,Actually,1
en_ewt-ud-train,206039,.,unch but just don't be too mad if I have to cancel,"
 Ken
 PS
Your brother told me he went to 3 bowl g","unch but just don't be too mad if I have to cancel.
 Ken
 PS
Your brother told me he went to 3 bowl g",cancel,Ken,1
en_ewt-ud-train,206155,.,"und out that two of them
were the galleryfurniture",com bowl and that one in Shreveport (I can't remem,"und out that two of them
were the galleryfurniture.com bowl and that one in Shreveport (I can't remem",galleryfurniture,com,0
en_ewt-ud-train,206282,.,"lized he is a very, very sick college football fan","
 

I will put this on our calendars.
 Too bad you","lized he is a very, very sick college football fan.
 

I will put this on our calendars.
 Too bad you",fan,I,1
en_ewt-ud-train,206319,.," football fan.
 

I will put this on our calendars","
 Too bad you won't make the Compaq thing, but
may"," football fan.
 

I will put this on our calendars.
 Too bad you won't make the Compaq thing, but
may",calendars,Too,1
en_ewt-ud-train,206382,.,"u won't make the Compaq thing, but
maybe next year","
 San Antonio, wow what a let down from the other ","u won't make the Compaq thing, but
maybe next year.
 San Antonio, wow what a let down from the other ",year,San,1
en_ewt-ud-train,206439,.,"Antonio, wow what a let down from the other cities","
 That
will be a nice time of year though.
 I can ","Antonio, wow what a let down from the other cities.
 That
will be a nice time of year though.
 I can ",cities,That,1
en_ewt-ud-train,206481,.,"r cities.
 That
will be a nice time of year though","
 I can recommend some good restaurants since
I to","r cities.
 That
will be a nice time of year though.
 I can recommend some good restaurants since
I to",though,I,1
en_ewt-ud-train,206571,.," since
I took Ric there last year for his birthday","
 We stayed at the Menger and had a
great time.
 K"," since
I took Ric there last year for his birthday.
 We stayed at the Menger and had a
great time.
 K",birthday,We,1
en_ewt-ud-train,206618,.,"day.
 We stayed at the Menger and had a
great time","
 Kay Mann@ENRON
 09/20/2000 04:18 PM
 This Friday","day.
 We stayed at the Menger and had a
great time.
 Kay Mann@ENRON
 09/20/2000 04:18 PM
 This Friday",time,Kay,1
en_ewt-ud-train,206702,.,"8 PM
 This Friday - Michael goes for a
visit at St"," Francis, which may be his new school (so far, so ","8 PM
 This Friday - Michael goes for a
visit at St. Francis, which may be his new school (so far, so ",St,Francis,0
en_ewt-ud-train,206758,.,"cis, which may be his new school (so far, so good)","
 I'll be in
around1000
 

Most Fridays I'm going ","cis, which may be his new school (so far, so good).
 I'll be in
around1000
 

Most Fridays I'm going ",,I'll,1
en_ewt-ud-train,206891,.,"I'm away so much, which
means leaving by 445 or so","
 October 4, ENA orientation in the am.
 

October","I'm away so much, which
means leaving by 445 or so.
 October 4, ENA orientation in the am.
 

October",so,October,1
en_ewt-ud-train,206930,.,"y 445 or so.
 October 4, ENA orientation in the am","
 

October 19/20, Neil is out of town, so I have ","y 445 or so.
 October 4, ENA orientation in the am.
 

October 19/20, Neil is out of town, so I have ",am,October,1
en_ewt-ud-train,207067,.,"e at 430)
 October 26/27, hope to be vacation time","
 Neil has a meeting in
San Antonio (usually it is","e at 430)
 October 26/27, hope to be vacation time.
 Neil has a meeting in
San Antonio (usually it is",time,Neil,1
en_ewt-ud-train,207177,.,", San Francisco, Phoenix - not so great this
year)","
 It is the officer's meeting for Enterprise, and ",", San Francisco, Phoenix - not so great this
year).
 It is the officer's meeting for Enterprise, and ",,It,1
en_ewt-ud-train,207247,.,"'s meeting for Enterprise, and spouses are invited","
 This
means we won't be in town for the Compaq th","'s meeting for Enterprise, and spouses are invited.
 This
means we won't be in town for the Compaq th",invited,This,1
en_ewt-ud-train,207301,.,"his
means we won't be in town for the Compaq thing","
 Figures, of course.
 Thanks for
asking.
 I'm wat","his
means we won't be in town for the Compaq thing.
 Figures, of course.
 Thanks for
asking.
 I'm wat",thing,Figures,1
en_ewt-ud-train,207322,.," in town for the Compaq thing.
 Figures, of course","
 Thanks for
asking.
 I'm watching for some good v"," in town for the Compaq thing.
 Figures, of course.
 Thanks for
asking.
 I'm watching for some good v",course,Thanks,1
en_ewt-ud-train,207342,.,"paq thing.
 Figures, of course.
 Thanks for
asking","
 I'm watching for some good vacation days, also..","paq thing.
 Figures, of course.
 Thanks for
asking.
 I'm watching for some good vacation days, also..",asking,I'm,1
en_ewt-ud-train,207391,.,"g.
 I'm watching for some good vacation days, also","..
 

fyi/review/comment
 

I have a couple of que","g.
 I'm watching for some good vacation days, also...
 

fyi/review/comment
 

I have a couple of que",also,,0
en_ewt-ud-train,207392,.,".
 I'm watching for some good vacation days, also.",".
 

fyi/review/comment
 

I have a couple of ques",".
 I'm watching for some good vacation days, also...
 

fyi/review/comment
 

I have a couple of ques",,,0
en_ewt-ud-train,207393,.,"
 I'm watching for some good vacation days, also..","
 

fyi/review/comment
 

I have a couple of quest","
 I'm watching for some good vacation days, also...
 

fyi/review/comment
 

I have a couple of quest",,fyi,1
en_ewt-ud-train,207525,.," 

We refer to licensed Fuel Cell Energy equipment","
 Do we intend to reference a
particular manufactu"," 

We refer to licensed Fuel Cell Energy equipment.
 Do we intend to reference a
particular manufactu",equipment,Do,1
en_ewt-ud-train,207611,?,"cular manufacturer, or should this be more generic","
 Do we want to attach a
draft of the Development ","cular manufacturer, or should this be more generic?
 Do we want to attach a
draft of the Development ",generic,Do,1
en_ewt-ud-train,207768,?,erms substantially the same as what's in the draft,"
 I have a concern that the
Enron optionality bug ","erms substantially the same as what's in the draft?
 I have a concern that the
Enron optionality bug ",draft,I,1
en_ewt-ud-train,207862,.,ty bug could bite us on the backside with that one,"
 Do we expect
to have ONE EPC contract, or severa","ty bug could bite us on the backside with that one.
 Do we expect
to have ONE EPC contract, or severa",one,Do,1
en_ewt-ud-train,207914,?," Do we expect
to have ONE EPC contract, or several","
 I'm looking for the confidentiality
agreement, w"," Do we expect
to have ONE EPC contract, or several?
 I'm looking for the confidentiality
agreement, w",several,I'm,1
en_ewt-ud-train,208022,.,y be in Bart's files (haven't checked closely yet),"
 If anyone
has it handy, it could speed things up","y be in Bart's files (haven't checked closely yet).
 If anyone
has it handy, it could speed things up",,If,1
en_ewt-ud-train,208080,.,"yone
has it handy, it could speed things up for me","
 Thanks,
 

Kay
 

Forget the ONE or more contrac","yone
has it handy, it could speed things up for me.
 Thanks,
 

Kay
 

Forget the ONE or more contrac",me,Thanks,1
en_ewt-ud-train,208142,.,"

Kay
 

Forget the ONE or more contract questions","
 I see we expect to have separate
contracts for e","

Kay
 

Forget the ONE or more contract questions.
 I see we expect to have separate
contracts for e",questions,I,1
en_ewt-ud-train,208204,.,"expect to have separate
contracts for each project","
 I have a couple of questions so I can wrap up th","expect to have separate
contracts for each project.
 I have a couple of questions so I can wrap up th",project,I,1
en_ewt-ud-train,208312,.," 

We refer to licensed Fuel Cell Energy equipment","
 Do we intend to reference a
particular manufactu"," 

We refer to licensed Fuel Cell Energy equipment.
 Do we intend to reference a
particular manufactu",equipment,Do,1
